bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,0,0,0,,207,19414,una,nort2857,{},-6.64084,language,146.218,,North Watut,'North Watut [nort2857][una]-l-':1,20934,safe
False,0,0,0,,207,19414,mpl,midd1327,{},-6.81404,language,146.321,,Middle Watut,'Middle Watut [midd1327][mpl]-l-':1,20935,safe
False,2,0,0,,207,19414,mcy,sout2877,{},-7.03751,language,146.409,,South Watut,"('Dangal [dang1263]':1,'Maralango [mara1402]':1)'South Watut [sout2877][mcy]-l-':1",20936,vulnerable
False,0,0,0,,207,19415,adz,adze1240,{},-6.39394,language,146.294,,Adzera,'Adzera [adze1240][adz]-l-':1,20937,vulnerable
False,0,0,0,,207,19416,lbu,labu1248,{},-6.75,language,146.903,,Labu,'Labu [labu1248][lbu]-l-':1,20939,definitely endangered
False,0,0,0,,207,19416,lbq,wamp1247,{},-6.67364,language,146.662,,Wampar,'Wampar [wamp1247][lbq]-l-':1,20940,safe
False,0,0,0,,207,19417,mjm,mede1237,{},-4.49918,language,145.425,,Medebur,'Medebur [mede1237][mjm]-l-':1,20942,safe
False,0,0,0,,207,19418,kxa,kair1263,{},-3.34608,language,143.558,,Kairiru,'Kairiru [kair1263][kxa]-l-':1,20945,definitely endangered
False,0,0,0,,207,19421,mmt,mala1489,{},-5.77495,language,146.642,,Malalamai,'Malalamai [mala1489][mmt]-l-':1,20950,definitely endangered
False,0,0,0,,207,19422,bch,bari1286,{},-5.5087,language,148.666,,Bariai,'Bariai [bari1286][bch]-l-':1,20952,safe
False,0,0,0,,207,19423,tkv,murp1234,{},,language,,,Mur Pano,'Mur Pano [murp1234][tkv]-l-':1,20953,safe
False,0,0,0,,207,19423,bbv,karn1252,{},-5.74133,language,147.917,,Karnai,'Karnai [karn1252][bbv]-l-':1,20954,safe
False,2,0,0,,207,19423,apr,arop1243,{},-5.31671,language,147.103,,Arop-Lokep,"('Arop [arop1244]':1,'Lokep [loke1237]':1)'Arop-Lokep [arop1243][apr]-l-':1",20955,safe
False,2,0,0,,207,19423,mqz,mala1487,{},-5.9401,language,147.058,,Malasanga,"('Nuclear Malasanga [nucl1509]':1,'Singorokai [sing1268]':1)'Malasanga [mala1487][mqz]-l-':1",20956,safe
False,0,0,0,,207,19427,uvl,lote1237,{},-5.954,language,150.911,,Lote,'Lote [lote1237][uvl]-l-':1,20961,safe
False,0,0,0,,207,19428,aie,amar1272,{},-5.55778,language,148.68,,Amara,'Amara [amar1272][aie]-l-':1,20965,definitely endangered
False,0,0,0,,207,19430,roe,ronj1237,{},-5.80782,language,146.731,,Ronji,'Ronji [ronj1237][roe]-l-':1,20971,vulnerable
False,2,0,0,,207,19430,met,mato1252,{},-5.91639,language,146.859,,Mato,"('Bonea [bone1251]':1,'Nanaya [nana1258]':1)'Mato [mato1252][met]-l-':1",20972,safe
False,0,0,0,,207,19434,wkd,wakd1237,{},-1.98457,language,139.008,,Wakde,'Wakde [wakd1237][wkd]-l-':1,20973,definitely endangered
False,0,0,0,,207,19435,pdn,pode1237,{},-2.20572,language,139.456,,Podena,'Podena [pode1237][pdn]-l-':1,20975,definitely endangered
False,0,0,0,,207,19435,auq,anus1237,{},-2.26271,language,139.502,,Anus,'Anus [anus1237][auq]-l-':1,20976,definitely endangered
False,0,0,0,,207,19453,bxf,bilu1244,{},-4.39732,language,152.334,,Bilur,'Bilur [bilu1244][bxf]-l-':1,21000,safe
False,0,0,0,,207,19453,lbb,labe1239,{},-4.46971,language,152.678,,Label,'Label [labe1239][lbb]-l-':1,21001,definitely endangered
False,3,0,0,,207,19457,rai,ramo1244,{},-4.17306,language,152.451,,Ramoaaina,"('Aalawa [aala1237]':1,'Makada [maka1306]':1,'Molot [molo1260]':1)'Ramoaaina [ramo1244][rai]-l-':1",21004,safe
False,0,0,0,,207,19457,kqw,kand1301,{},-4.3652,language,152.781,,Kandas,'Kandas [kand1301][kqw]-l-':1,21005,definitely endangered
False,3,0,0,,207,19459,gfk,patp1243,{},-3.74711,language,152.493,,Patpatar,"('Nuclear Patpatar [nucl1490]':1,'Pala [pala1343]':1,'Sokirik [soki1239]':1)'Patpatar [patp1243][gfk]-l-':1",21009,safe
False,1,0,0,,207,19470,bpa,daka1243,{},-16.2696,language,168.013,,Dakaka,('Sesivi [sesi1237]':1)'Dakaka [daka1243][bpa]-l-':1,21029,safe
False,0,0,0,,207,19470,ptv,port1286,{},-16.3083,language,168.046,,Daakie,'Daakie [port1286][ptv]-l-':1,21030,safe
False,0,0,0,,207,19472,vrt,burm1263,{},-16.41653,language,167.73124,,Burmbar,'Burmbar [burm1263][vrt]-l-':1,21035,definitely endangered
False,2,0,0,,207,19472,aul,aulu1238,{},-16.3579,language,167.697,,Aulua,"('Boinelang [boin1237]':1,'Onesso [ones1240]':1)'Aulua [aulu1238][aul]-l-':1",21037,definitely endangered
False,0,0,0,,207,19474,NOCODE_Nese,nese1235,{},-15.952608,language,167.222769,,Nese,'Nese [nese1235]-l-':1,21038,definitely endangered
False,0,0,0,,207,19475,lrv,lare1249,{},-16.1971,language,167.387,,Larevat,'Larevat [lare1249][lrv]-l-':1,21040,definitely endangered
False,0,0,0,,207,19475,lzl,litz1237,{},-16.1331,language,167.415,,Naman,'Naman [litz1237][lzl]-l-':1,21041,critically endangered
False,0,0,0,,207,19475,lgk,ling1265,{},-16.1986,language,167.499,,Neverver,'Neverver [ling1265][lgk]-l-':1,21042,vulnerable
False,1,0,0,,207,19475,vnm,vinm1237,{},-16.2253,language,167.427,,Neve'ei,('Winiv {Vinmavis} [wini1242]':1)'Neve''ei [vinm1237][vnm]-l-':1,21043,definitely endangered
False,0,0,0,,207,19477,erk,sout2856,{},-17.7006,language,168.377,,South Efate,'South Efate [sout2856][erk]-l-':1,21047,safe
False,2,0,0,,207,19477,etn,eton1255,{},-17.74,language,168.549,,Eton (Vanuatu),"('Eton [eton1256]':1,'Pang Pang [pang1289]':1)'Eton {Vanuatu} [eton1255][etn]-l-':1",21048,definitely endangered
False,0,0,0,,207,19478,lpa,lele1267,{},-17.6042,language,168.202,,Lelepa,'Lelepa [lele1267][lpa]-l-':1,21049,definitely endangered
False,6,0,0,,207,19478,llp,nort2836,{},-17.5774,language,168.375,,North Efate,"('Buninga [buni1246]':1,'Emau [emau1237]':1,'Livara [liva1239]':1,'Nguna [ngun1274]':1,'Paunangis [paun1240]':1,'Sesake [sesa1243]':1)'North Efate [nort2836][llp]-l-':1",21050,safe
False,0,0,0,,207,19479,mmm,maii1238,{},-16.7388,language,168.211,,Maii,'Maii [maii1238][mmm]-l-':1,21051,definitely endangered
False,2,0,0,,207,19479,brj,bier1246,{},-16.7867,language,168.232,,Bieria,"('Nuclear Bieria [nucl1480]':1,'Vovo [vovo1238]':1)'Bieria [bier1246][brj]-l-':1",21052,severely endangered
False,2,0,0,,207,19480,lww,lewo1242,{},-16.7612,language,168.334,,Lewo,"('Mate-Nul-Filakara [mate1259]':1,'Tasiko [tasi1237]':1)'Lewo [lewo1242][lww]-l-':1",21053,safe
False,0,0,0,,207,19480,lmu,lame1260,{},-16.6098,language,168.171,,Lamenu,'Lamenu [lame1260][lmu]-l-':1,21054,definitely endangered
False,0,0,0,,207,19481,bnk,bier1244,{},-16.6663,language,168.154,,Bierebo,'Bierebo [bier1244][bnk]-l-':1,21055,definitely endangered
False,0,0,0,,207,19481,bki,baki1244,{},-16.7096,language,168.165,,Baki,'Baki [baki1244][bki]-l-':1,21056,definitely endangered
False,0,0,0,,207,19519,tls,tamb1253,{},-15.5004,language,167.139,,Tambotalo,'Tambotalo [tamb1253][tls]-l-':1,21064,severely endangered
False,0,0,0,,207,19519,bnr,butm1237,{},-15.3353,language,167.034,,Farafi,'Farafi [butm1237][bnr]-l-':1,21065,definitely endangered
False,0,0,0,,207,19519,plb,polo1242,{},-15.4653,language,167.09,,Polonombauk,'Polonombauk [polo1242][plb]-l-':1,21066,definitely endangered
False,0,0,0,,207,19521,tmi,tutu1241,{},-15.580667,language,167.268889,,Tutuba,'Tutuba [tutu1241][tmi]-l-':1,21067,definitely endangered
False,0,0,0,,207,19521,mkv,mafe1237,{},-15.4316,language,167.241,,Mafea,'Mafea [mafe1237][mkv]-l-':1,21068,critically endangered
False,0,0,0,,207,19527,nsw,navu1237,{},-15.3169,language,166.798,,Navut,'Navut [navu1237][nsw]-l-':1,21071,definitely endangered
False,0,0,0,,207,19527,mnl,tial1239,{},-15.2334,language,166.842,,Tiale,'Tiale [tial1239][mnl]-l-':1,21072,vulnerable
False,1,0,0,,207,19527,lmb,mere1242,{},-15.2839,language,166.905,,Merei,('Winiv {Merei} [wini1243]':1)'Merei [mere1242][lmb]-l-':1,21073,definitely endangered
False,1,0,0,,207,19542,lle,lele1270,{},-2.04783,language,147.207,,Lele (Papua New Guinea),('Sabon [sabo1241]':1)'Lele {Papua New Guinea} [lele1270][lle]-l-':1,21077,safe
False,0,0,0,,207,19542,ttv,tita1241,{},-2.18168,language,146.888,,Titan,'Titan [tita1241][ttv]-l-':1,21079,safe
False,1,0,0,,207,19542,nss,nali1245,{},-2.14273,language,147.202,,Nali,('Okro [okro1237]':1)'Nali [nali1245][nss]-l-':1,21080,safe
False,0,0,0,,207,19545,twp,eree1241,{},-2.15569,language,147.083,,Ere,'Ere [eree1241][twp]-l-':1,21081,safe
False,0,0,0,,207,19545,sbc,kele1258,{},-2.09163,language,147.064,,Kele (Papua New Guinea),'Kele {Papua New Guinea} [kele1258][sbc]-l-':1,21082,safe
False,0,0,0,,207,19546,lib,liku1243,{},-2.16157,language,146.695,,Likum,'Likum [liku1243][lib]-l-':1,21084,severely endangered
False,3,0,0,,207,19546,tlx,kheh1237,{},-2.06626,language,146.746,,Khehek,"('Bucho [buch1237]':1,'Drehet [dreh1238]':1,'Levei [leve1237]':1)'Khehek [kheh1237][tlx]-l-':1",21085,safe
False,3,0,0,,207,19546,rak,tulu1259,{},-2.14155,language,146.934,,Tulu-Bohuai,"('Bohuai [bohu1238]':1,'Keli [keli1250]':1,'Tulu {Papua New Guinea} [tulu1260]':1)'Tulu-Bohuai [tulu1259][rak]-l-':1",21086,safe
False,0,0,0,,207,19546,npn,mond1265,{},-2.01359,language,146.931,,Mondropolon,'Mondropolon [mond1265][npn]-l-':1,21087,safe
False,2,0,0,,207,19547,sbh,sori1242,{},-1.98384,language,146.642,,Sori-Harengan,"('Harengan [hare1242]':1,'Sori [sori1243]':1)'Sori-Harengan [sori1242][sbh]-l-':1",21088,safe
False,0,0,0,,207,19547,llf,herm1237,{},-1.52891,language,145.075,,Hermit,'Hermit [herm1237][llf]-l-':1,21089,critically endangered
False,1,0,0,,207,19547,lid,nyin1250,{},-2.1143,language,146.627,,Nyindrou,('Babon [babo1242]':1)'Nyindrou [nyin1250][lid]-l-':1,21090,safe
False,0,0,0,,207,19547,biq,bipi1237,{},-2.11115,language,146.398,,Bipi,'Bipi [bipi1237][biq]-l-':1,21091,safe
False,2,0,0,,207,19576,tnp,whit1269,{},-19.5019,language,169.381,,Whitesands,"('Lometimeti [lome1237]':1,'Weasisi [weas1237]':1)'Whitesands [whit1269][tnp]-l-':1",21102,definitely endangered
False,3,0,0,,207,19576,tnn,nort2847,{},-19.3733,language,169.303,,North Tanna,"('East Tanna [east2450]':1,'Imafin [imaf1237]':1,'West Tanna [west2520]':1)'North Tanna [nort2847][tnn]-l-':1",21103,safe
False,0,0,0,,207,19603,ora,oroh1237,{},-9.7386,language,161.513,,Oroha,'Oroha [oroh1237][ora]-l-':1,21108,severely endangered
False,0,0,0,,207,19603,dor,dori1246,{},-9.11536,language,160.897,,Dori'o,'Dori''o [dori1246][dor]-l-':1,21109,safe
False,2,0,0,,207,19603,alu,area1240,{},-9.20699,language,161.158,,'Are'are,"('Marau Sound [mara1398]':1,'Nuclear ''Are''are [nucl1476]':1)'''Are''are [area1240][alu]-l-':1",21110,safe
False,0,0,0,,207,19604,gmb,gula1270,{},-8.74742,language,161.023,,Gula'alaa,'Gula''alaa [gula1270][gmb]-l-':1,21111,safe
False,0,0,0,,207,19604,kwd,kwai1243,{},-8.93744,language,160.965,,Kwaio,'Kwaio [kwai1243][kwd]-l-':1,21112,safe
False,0,0,0,,207,19604,kwf,kwar1239,{},-8.75779,language,160.804,,Kwara'ae,'Kwara''ae [kwar1239][kwf]-l-':1,21113,safe
False,0,0,0,,207,19604,lgl,wala1266,{},-8.81936,language,160.741,,Wala,'Wala [wala1266][lgl]-l-':1,21114,safe
False,0,0,0,,207,19626,num,niua1240,{},-15.6014,language,-175.64,,Niuafo'ou,'Niuafo''ou [niua1240][num]-l-':1,21141,vulnerable
False,0,0,0,,207,19626,wls,wall1257,{},-13.2903,language,-176.207,,East Uvean,'East Uvean [wall1257][wls]-l-':1,21142,safe
False,0,0,0,,207,19626,nkp,niua1241,{},-15.957686,language,-173.778333,,Niuatoputapu,'Niuatoputapu [niua1241][nkp]-l-':1,21143,safe
False,2,0,0,,207,19629,tvl,tuva1244,{},-8.520813,language,179.198088,,Tuvalu,"('North Tuvaluan [nort2844]':1,'South Tuvaluan [sout2865]':1)'Tuvalu [tuva1244][tvl]-l-':1",21145,vulnerable
False,0,0,0,,207,19632,mmw,emae1237,{},-17.052,language,168.399,,Emae,'Emae [emae1237][mmw]-l-':1,21154,definitely endangered
False,0,0,0,,207,19632,uve,west2516,{},-20.4145,language,166.589,,West Uvean,'West Uvean [west2516][uve]-l-':1,21156,vulnerable
False,0,0,0,,207,19649,and,ansu1237,{},-1.7543,language,135.866,,Ansus,'Ansus [ansu1237][and]-l-':1,21186,vulnerable
False,7,0,0,,207,19649,wad,wand1267,{},-2.25622,language,133.996,,Wandamen,"('Aibondeni [aibo1237]':1,'Ambumi [ambu1244]':1,'Bintuni [bint1244]':1,'Dasener [dase1237]':1,'Wamesa [wame1241]':1,'Wasior [wasi1244]':1,'Windesi [wind1244]':1)'Wandamen [wand1267][wad]-l-':1",21187,vulnerable
False,3,0,0,,207,19649,amk,amba1265,{},-1.88126,language,136.526,,Ambai,"('Manawi [mana1293]':1,'Nuclear Ambai [nucl1466]':1,'Randawaya [rand1239]':1)'Ambai [amba1265][amk]-l-':1",21188,vulnerable
False,0,0,0,,207,19649,wbw,woii1237,{},-1.62746,language,135.484,,Woi,'Woi [woii1237][wbw]-l-':1,21189,definitely endangered
False,1,0,0,,207,19649,mvr,mara1397,{},-1.66738,language,135.797,,Marau,('Warabori [wara1296]':1)'Marau [mara1397][mvr]-l-':1,21190,vulnerable
False,0,0,0,,207,19650,mth,mung1269,{},-1.66773,language,135.918,,Munggui,'Munggui [mung1269][mth]-l-':1,21192,vulnerable
False,1,0,0,,207,19650,pmo,pomm1237,{},-1.64224,language,135.619,,Pom,('Jobi [jobi1237]':1)'Pom [pomm1237][pmo]-l-':1,21193,vulnerable
False,0,0,0,,207,19650,ppm,papu1251,{},-1.77301,language,135.907,,Papuma,'Papuma [papu1251][ppm]-l-':1,21194,definitely endangered
False,0,0,0,,207,20791,bve,bera1262,{},1.6687,language,117.934,,Berau Malay,'Berau Malay [bera1262][bve]-l-':1,22019,safe
False,3,0,0,,207,20791,kxd,brun1242,{},4.456045,language,114.429505,,Brunei,"('Brunei Malay [brun1243]':1,'Kampong Ayer [kamp1243]':1,'Kedayan [keda1250]':1)'Brunei [brun1242][kxd]-l-':1",22020,safe
False,0,0,0,,207,20792,bvu,buki1247,{},-2.75049,language,115.64,,Bukit Malay,'Bukit Malay [buki1247][bvu]-l-':1,22021,safe
False,2,0,0,,207,20792,bjn,banj1239,{},0.747105,language,115.79,,Banjar,"('Hulu [hulu1245]':1,'Kuala [kual1252]':1)'Banjar [banj1239][bjn]-l-':1",22022,safe
False,0,0,0,,207,20802,itt,maen1235,{},17.2453,language,120.718,,Maeng Itneg,'Maeng Itneg [maen1235][itt]-l-':1,22029,safe
False,0,0,0,,207,20802,xnn,nort2877,{},17.1057,language,120.786,,Northern Kankanay,'Northern Kankanay [nort2877][xnn]-l-':1,22030,safe
False,0,0,0,,207,20812,kkg,maba1279,{},17.6683,language,121.073,,Mabaka Valley Kalinga,'Mabaka Valley Kalinga [maba1279][kkg]-l-':1,22038,safe
False,3,0,0,,207,20812,bjx,bana1288,{},17.5643,language,121.05,,Banao Itneg,"('Banao Pikekj [bana1289]':1,'Gubang Itneg [guba1246]':1,'Malibcong Banao [mali1281]':1)'Banao Itneg [bana1288][bjx]-l-':1",22039,safe
False,0,0,0,,207,20815,kyb,butb1235,{},17.2239,language,121.091,,Butbut Kalinga,'Butbut Kalinga [butb1235][kyb]-l-':1,22043,safe
False,4,0,0,,207,20815,ksc,sout2908,{},17.2936,language,121.068,,Bangad,"('Mallango [mall1247]':1,'Nuclear Bangad [bang1366]':1,'Sumadel [suma1265]':1,'Tinglayan [ting1252]':1)'Bangad [sout2908][ksc]-l-':1",22044,safe
False,0,0,0,,207,20862,mqp,mani1297,{},-3.30342,language,127.565,,Manipa,'Manipa [mani1297][mqp]-l-':1,22060,vulnerable
False,3,0,0,,207,20862,lcq,luhu1243,{},-3.13187,language,127.966,,Luhu-Piru,"('Batu Merah [batu1259]':1,'Kelang [kela1256]':1,'Nuclear Luhu [nucl1532]':1)'Luhu-Piru [luhu1243][lcq]-l-':1",22061,extinct
False,3,0,0,,207,20863,alo,lari1255,{},-3.76522,language,127.956,,Larike-Wakasihu,"('Allang [alla1249]':1,'Larike [lari1256]':1,'Wakasihu [waka1277]':1)'Larike-Wakasihu [lari1255][alo]-l-':1",22062,vulnerable
False,0,0,0,,207,20863,bzn,boan1242,{},-2.95535,language,127.953,,Boano (Maluku),'Boano {Maluku} [boan1242][bzn]-l-':1,22063,definitely endangered
False,2,0,0,,207,20865,kzb,kaib1244,{},-3.1603,language,128.211,,Kaibobo,"('Hatusua [hatu1245]':1,'Nuclear Kaibobo [nucl1530]':1)'Kaibobo [kaib1244][kzb]-l-':1",22066,definitely endangered
False,0,0,0,,207,20870,nae,naka1263,{},-2.85543,language,128.516,,Naka'ela,'Naka''ela [naka1263][nae]-l-':1,22069,critically endangered
False,5,0,0,,207,20870,alp,alun1238,{},-3.11477,language,128.394,,Alune,"('Central East Alune [cent2077]':1,'Central West Alune [cent2078]':1,'Kairatu [kair1264]':1,'North Coastal Alune [nort2866]':1,'South Alune [sout2893]':1)'Alune [alun1238][alp]-l-':1",22070,vulnerable
False,0,0,0,,207,20886,mwa,mwat1237,{},-10.0271,language,151.066,,Mwatebu,'Mwatebu [mwat1237][mwa]-l-':1,22075,definitely endangered
False,11,0,0,,207,20886,bdd,buna1276,{},-10.0761,language,151.066,,Bunama,"('Barabara [bara1366]':1,'Kasikasi [kasi1254]':1,'Kerorogea [kero1243]':1,'Kumalahu [kuma1277]':1,'Lomitawa [lomi1237]':1,'Meudana [meud1237]':1,'Nuclear Bunama [nucl1504]':1,'Sawabwala [sawa1248]':1,'Sawatupwa [sawa1249]':1,'Sipupu [sipu1240]':1,'Weyoko [weyo1238]':1)'Bunama [buna1276][bdd]-l-':1",22076,safe
False,0,0,0,,207,20887,bwf,bose1237,{},-9.44763,language,150.693,,Boselewa,'Boselewa [bose1237][bwf]-l-':1,22077,definitely endangered
False,6,0,0,,207,20887,gar,gale1257,{},-9.54137,language,150.836,,Galeya,"('Basima [basi1247]':1,'Gameta [game1243]':1,'Garea [gare1237]':1,'Sebutuia [sebu1244]':1,'Urua [urua1243]':1,'Wadalei [wada1262]':1)'Galeya [gale1257][gar]-l-':1",22078,safe
False,8,0,0,,207,20891,viv,idun1242,{},-9.34361,language,150.24,,Iduna,"('Belebele [bele1252]':1,'Central Vivigani [cent2066]':1,'Goiala [goia1237]':1,'Idakamenai [idak1245]':1,'Kalauna [kala1387]':1,'Ufaufa [ufau1237]':1,'Ufufu [ufuf1237]':1,'Waibula [waib1244]':1)'Iduna [idun1242][viv]-l-':1",22096,safe
False,9,0,0,,207,20891,bwd,bwai1242,{},-9.51158,language,150.297,,Bwaidoka,"('Bebebele Ii [bebe1251]':1,'Belebele I [bele1251]':1,'Bwaidoga [bwai1243]':1,'Faiyava [faiy1237]':1,'Kilia [kili1263]':1,'Kiliva [kili1264]':1,'Lauwela [lauw1238]':1,'Mataitai [mata1284]':1,'Wagifa [wagi1248]':1)'Bwaidoka [bwai1242][bwd]-l-':1",22097,safe
False,5,0,0,,207,20895,yml,iama1237,{},-9.45005,language,150.573,,Iamalele,"('Central Yamalele [cent2067]':1,'Didigavu [didi1259]':1,'Gwabegwabe [gwab1237]':1,'Masimasi {Yamalele} [masi1264]':1,'Southern Yamalele [sout2873]':1)'Iamalele [iama1237][yml]-l-':1",22105,safe
False,0,0,0,,207,20895,mzz,maia1251,{},-9.47132,language,150.76,,Maiadomu,'Maiadomu [maia1251][mzz]-l-':1,22106,safe
False,0,0,0,,207,20898,mvn,mina1269,{},-9.59922,language,150.501,,Minaveha,'Minaveha [mina1269][mvn]-l-':1,22110,safe
False,4,0,0,,207,20898,wed,weda1241,{},-10.1246,language,150.172,,Wedau,"('Kwamana [kwam1253]':1,'Lavora [lavo1235]':1,'Topura [topu1237]':1,'Yapoa [yapo1246]':1)'Wedau [weda1241][wed]-l-':1",22111,safe
False,0,0,0,,207,20898,ykk,yaka1275,{},-10.0852,language,149.982,,Yakaikeke,'Yakaikeke [yaka1275][ykk]-l-':1,22112,definitely endangered
False,9,0,0,,207,20898,tbo,tawa1275,{},-10.3115,language,150.644,,Tawala,"('Awayama [away1237]':1,'Bohilai [bohi1237]':1,'Diwinai [diwi1237]':1,'Huhuna [huhu1237]':1,'Kehelala [kehe1241]':1,'Labe [labe1240]':1,'Lelehudi [lele1269]':1,'Sideya [side1239]':1,'Yaleba [yale1245]':1)'Tawala [tawa1275][tbo]-l-':1",22113,safe
False,0,0,0,,207,20898,mum,maiw1249,{},-10.3282,language,150.33,,Maiwala,'Maiwala [maiw1249][mum]-l-':1,22114,safe
False,0,0,0,,207,20899,wat,kani1281,{},-9.23148,language,150.253,,Kaninuwa,'Kaninuwa [kani1281][wat]-l-':1,22115,definitely endangered
False,2,0,0,,207,20899,aai,arif1239,{},-9.15565,language,149.246,,Arifama-Miniafia,"('Arifama [arif1240]':1,'Miniafia [mini1252]':1)'Arifama-Miniafia [arif1239][aai]-l-':1",22116,definitely endangered
False,0,0,0,,207,20899,bmk,ghay1237,{},-10.011,language,149.84,,Ghayavi,'Ghayavi [ghay1237][bmk]-l-':1,22117,safe
False,0,0,0,,207,20899,mwc,aree1239,{},-9.67147,language,149.999,,Are,'Are [aree1239][mwc]-l-':1,22118,safe
False,0,0,0,,207,20899,dgg,doga1238,{},-9.63698,language,149.841,,Doga,'Doga [doga1238][dgg]-l-':1,22119,definitely endangered
False,0,0,0,,207,20899,ubr,ubir1237,{},-9.59044,language,149.396,,Ubir,'Ubir [ubir1237][ubr]-l-':1,22120,safe
False,0,0,0,,207,20899,pwg,gapa1238,{},-9.73317,language,149.854,,Gapapaiwa,'Gapapaiwa [gapa1238][pwg]-l-':1,22121,safe
False,3,0,0,,207,20908,kij,kili1267,{},-8.72574,language,151.072,,Kilivila,"('Kitava [kita1250]':1,'Sinaketa [sina1267]':1,'Vakuta [vaku1237]':1)'Kilivila [kili1267][kij]-l-':1",22131,safe
False,5,0,0,,207,20908,myw,muyu1244,{},-9.195,language,152.731,,Muyuw,"('Iwa {Papua New Guinea} [iwaa1243]':1,'Lougaw [loug1237]':1,'Nawyem [nawy1237]':1,'Wamwan [wamw1237]':1,'Yanaba [yana1268]':1)'Muyuw [muyu1244][myw]-l-':1",22132,safe
False,8,0,0,,207,20920,khz,keap1239,{},-10.1342,language,147.95,,Keapara,"('Aroma [arom1238]':1,'Babaga [baba1270]':1,'Kalo {Keapara} [kalo1259]':1,'Kapari [kapa1252]':1,'Lalaura [lala1267]':1,'Maopa [maop1237]':1,'Nuclear Keapara [nucl1505]':1,'Wanigela [wani1242]':1)'Keapara [keap1239][khz]-l-':1",22150,safe
False,4,0,0,,207,20920,hul,hula1239,{},-9.99427,language,147.705,,Hula,"('Alewai [alew1234]':1,'Irupara [irup1240]':1,'Kaporoko [kapo1252]':1,'Vula [vula1238]':1)'Hula [hula1239][hul]-l-':1",22151,safe
False,3,0,0,,207,20922,rro,waim1251,{},-8.67145,language,146.544,,Waima,"('Nuclear Waima [nucl1507]':1,'Paitana [pait1245]':1,'Roro [roro1238]':1)'Waima [waim1251][rro]-l-':1",22152,safe
False,0,0,0,,207,20922,don,tour1243,{},-9.10008,language,146.988,,Toura (Papua New Guinea),'Toura {Papua New Guinea} [tour1243][don]-l-':1,22153,safe
False,0,0,0,,207,20922,kse,kuni1263,{},-8.66368,language,146.874,,Kuni,'Kuni [kuni1263][kse]-l-':1,22154,safe
False,0,0,0,,207,20922,nrz,lala1268,{},-8.93195,language,146.749,,Lala,'Lala [lala1268][nrz]-l-':1,22155,safe
False,4,0,0,,207,20922,mek,meke1243,{},-8.23853,language,146.586,,Mekeo,"('East Mekeo [east2455]':1,'North Mekeo [nort2850]':1,'Northwest Mekeo [nort2851]':1,'West Mekeo [west2528]':1)'Mekeo [meke1243][mek]-l-':1",22156,safe
False,0,0,0,,207,20925,yob,yoba1237,{},-10.2167,language,149.283,,Yoba,'Yoba [yoba1237][yob]-l-':1,22159,extinct
False,0,0,0,,207,20925,bmn,bina1271,{},-10.2667,language,149.661,,Bina (Papua New Guinea),'Bina {Papua New Guinea} [bina1271][bmn]-l-':1,22160,extinct
False,0,0,0,,207,20925,zgr,mago1248,{},-10.2321,language,149.26,,Magori,'Magori [mago1248][zgr]-l-':1,22161,definitely endangered
False,0,0,0,,207,20931,ksl,kuma1278,{},-7.1135,language,146.57,,Kumalu,'Kumalu [kuma1278][ksl]-l-':1,22166,safe
False,1,0,0,,207,20931,ptp,pate1247,{},-6.91988,language,146.639,,Patep,('Dengalu [deng1252]':1)'Patep [pate1247][ptp]-l-':1,22167,definitely endangered
False,0,0,0,,207,20931,dac,damb1246,{},-7.00587,language,146.474,,Dambi,'Dambi [damb1246][dac]-l-':1,22168,vulnerable
False,1,0,0,,207,20931,zeg,zena1237,{},-6.93858,language,146.546,,Zenag,('Latep [late1249]':1)'Zenag [zena1237][zeg]-l-':1,22169,safe
False,1,0,0,,207,20931,goc,gora1262,{},-6.85564,language,146.579,,Gorakor,('Yanta [yant1237]':1)'Gorakor [gora1262][goc]-l-':1,22170,safe
False,0,0,0,,207,20938,zsa,sara1323,{},-6.18,language,146.4,,Sarasira,'Sarasira [sara1323][zsa]-l-':1,22182,vulnerable
False,0,0,0,,207,20938,waz,wamp1248,{},-6.33644,language,146.126,,Wampur,'Wampur [wamp1248][waz]-l-':1,22183,safe
False,0,0,0,,207,20938,zsu,suku1264,{},-6.28,language,146.34187,,Sukurum,'Sukurum [suku1264][zsu]-l-':1,22184,safe
False,0,0,0,,207,20938,hob,mari1429,{},-5.97399,language,145.828,,Mari (Madang Province),'Mari {Madang Province} [mari1429][hob]-l-':1,22185,safe
False,0,0,0,,207,20941,srf,nafi1237,{},-6.43306,language,146.815,,Nafi,'Nafi [nafi1237][srf]-l-':1,22186,definitely endangered
False,0,0,0,,207,20941,gve,duwe1237,{},-6.45752,language,146.841,,Duwet,'Duwet [duwe1237][gve]-l-':1,22187,definitely endangered
False,0,0,0,,207,20941,ylu,arib1240,{},-6.65252,language,146.919,,Aribwaung,'Aribwaung [arib1240][ylu]-l-':1,22188,vulnerable
False,0,0,0,,207,20941,msu,muso1238,{},-6.53817,language,146.93,,Musom,'Musom [muso1238][msu]-l-':1,22189,definitely endangered
False,0,0,0,,207,20941,laz,arib1241,{},-6.72266,language,146.991,,Aribwatsa,'Aribwatsa [arib1241][laz]-l-':1,22190,extinct
